message_id,text,timestamp,time_in_seconds,author_name,author_id
8c9a8df0-cf02-485b-b26d-1803c37882f7,"INCOMING: Ad starting in 5 minutes. Please stretch, walk around or get some snacks durnig the ad later :)",1743533732245000,7257,matilde_h7,511849171
5fe97801-be20-4790-a30c-46f8da71acf9,i mean the water drains into the sewers ... so.. technicly,1743533829805000,7355,undyingnito,89880113
2f36c19c-d146-43ba-8607-0e5eb6c592b4,A 180 second ad just started. We'll be back soon. Get some water or stretch your legs :D,1743534038947000,7564,matilde_h7,511849171
bf150bd0-ddb5-40a5-8b93-552184c32f07,Ad done. Welcome back!,1743534218977000,7744,matilde_h7,511849171
d04227f8-2b7e-4f11-bd56-0869878cf701,nice,1743534905586000,8430,undyingnito,89880113
977186fd-50a8-4a5f-9a93-eed18f398931,"OvrDrivePH subscribed at Tier 1. They've subscribed for 6 months, currently on a 6 month streak! ",1743535013097000,8538,ovrdriveph,198761290
512e78e1-3946-4954-b0a8-bd89dafb08d5,we were on a staycation xD,1743535091675000,8616,ovrdriveph,198761290
3012a554-c60a-459d-87fc-6e5602eb5b36,what's up with your nose? XD,1743535116577000,8641,ovrdriveph,198761290
d0f69246-9559-4ed2-b3b5-58d4e2db1534,hahahaha,1743535152720000,8678,ovrdriveph,198761290
0fd925b4-28e0-4ca6-95f5-af916200bdad,nyahaha yeah yeah,1743535176549000,8701,ovrdriveph,198761290
160f7e47-3d1e-448a-a75d-0827d5cded2b,can't believe we got a squarespace sponsorship already Kappa,1743535187695000,8712,undyingnito,89880113
d5831253-61b8-488f-8e34-3e2e876509aa,@UndyingNito LUL LUL LUL,1743535198557000,8723,ovrdriveph,198761290
fe1407d6-3b2f-41ed-b7c3-609c7588bce7,brb dinner akf,1743535218934000,8744,ovrdriveph,198761290
53153eca-08b6-4601-b291-18dedfd2c6af,afk,1743535221695000,8746,ovrdriveph,198761290
5ebaefa6-a769-4d97-b5cd-b692344e89a0,today has been weird,1743535461960000,8987,undyingnito,89880113
11f72759-40e5-4bf1-8968-e622ff9264e2,so many people show up o_o,1743535469606000,8994,undyingnito,89880113
60d9a3f3-660b-4881-aa8a-f3a69b9d6b4e,"oh, that i'm done with luckily",1743535483435000,9008,undyingnito,89880113
6f9f5cc9-3d08-4de1-beaf-c1b8de5ee2e5,but no at my doorstep LUL,1743535488284000,9013,undyingnito,89880113
f05b2ad3-5c49-419f-a0bf-06d75842f151,"got a technician dealing with stuff, my neighbor randomly gifting me stuff",1743535506899000,9032,undyingnito,89880113
85e93709-30b4-4eb5-b36b-831d96edb4af,it IS nice but generally,1743535520846000,9046,undyingnito,89880113
80704dbe-7b69-4992-944a-dacee3238440,"nah, she is a nice old lady",1743535526464000,9051,undyingnito,89880113
d3d4e66b-8f2a-4dca-8ad4-80a91bafe936,she usually gifts things... it's just that it's today LUL,1743535552011000,9077,undyingnito,89880113
61d80967-9848-429c-aab9-c468d8ef4ff6,other than that... so many calls :<,1743535567792000,9093,undyingnito,89880113
5918fc53-f9c8-4aa1-a08a-14511e79575e,"potato, the best veggie",1743535587928000,9113,undyingnito,89880113
aa124c32-7c19-44e9-ab55-d8158bec9520,what else would it be ?,1743535608374000,9133,undyingnito,89880113
937538ae-89b4-4761-bce9-294be7603edc,"UndyingNito played ""OHOHOHO"" for 500 channel points!",1743535633045000,9158,soundalerts,216527497
d723ffc9-012e-453e-9d4b-da7c437d5625,"yay.. more mushrooms,  means there's a lot of fun-guy's around here, huh ?",1743535677620000,9202,undyingnito,89880113
9dd064da-e5df-4f23-94b1-ac5c02e83b50,"yeah like wtf matilde, there's dead people there and you call it ""fun"" ? koroyoWheeze",1743535732623000,9257,undyingnito,89880113
226b003b-10b6-4041-b958-8ff72603bc5d,"i see, the endgame will be in the ominous looking place koroyoNodders",1743536108694000,9633,undyingnito,89880113
f106dd34-4d84-4589-8041-15a652f2d3b0,"""Friendly energy"" ? We call that ""stinky"" LUL",1743536158364000,9683,undyingnito,89880113
9d5af5ab-d6ac-4f0f-8bf5-74c3fd17dc0e,"vyskarous played ""Gunshot"" for 1000 channel points!",1743536189043000,9714,soundalerts,216527497
ace138dd-1401-483b-bc13-5412e8030e4c,huh?,1743536201257000,9726,vyskarous,942726961
e2d41405-42fb-47e6-b42a-f2d9d40d671d,howdy vys,1743536202198000,9727,undyingnito,89880113
383b2610-33df-4a27-b550-cc657c87e3fe,MY GUNSHOT,1743536203908000,9729,vyskarous,942726961
bfd428a4-d984-4aa5-aeb0-ac404e51d422,NOOOOOOO,1743536205724000,9731,vyskarous,942726961
dfb90673-1b37-428e-b379-38a253663767,hello guys how are you haha,1743536209691000,9734,vyskarous,942726961
4f4a1d2f-dc17-4a39-ab32-53241afe0aa4,uhhhhh,1743536224296000,9749,vyskarous,942726961
63a91993-b908-4a29-8290-30f174333d9d,PokDecidueye,1743536229948000,9755,undyingnito,89880113
4f1675cc-7171-4b09-9d9b-19cf5e513ee7,"mat , there's sth on your nose",1743536230384000,9755,vyskarous,942726961
19c36410-738a-4de1-97b6-52ef75d9aec3,is that A CLOWN'S NOSE?,1743536240733000,9766,vyskarous,942726961
133c9f53-39e0-4c97-b363-098c10b803c2,it should be more circular than that haha,1743536250829000,9776,vyskarous,942726961
0cac2d9d-e6e1-478f-aa32-7b24043d5008,it's his Square-Space/Arc-System-Works sponsorship koroyoNodders,1743536260891000,9786,undyingnito,89880113
